id,sales,date,store_nbr,family,onpromotion,weekday,month,day,payday,dcoilwtico,city,state,type,cluster,event_name,earthquake,local_holiday_name,regional_holiday_name,national_holiday_name,transactions
3020629,1004.93805,2017-08-27,13,CLEANING,20,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020630,323.61844,2017-08-27,13,DAIRY,8,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020631,190.93062,2017-08-27,13,DELI,2,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020632,46.548073,2017-08-27,13,EGGS,1,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020633,33.11498,2017-08-27,13,FROZEN FOODS,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020634,2628.8948,2017-08-27,13,GROCERY I,48,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020635,12.677507,2017-08-27,13,GROCERY II,1,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020636,0.3818593,2017-08-27,13,HARDWARE,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020637,8.409086,2017-08-27,13,HOME AND KITCHEN I,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020638,12.090956,2017-08-27,13,HOME AND KITCHEN II,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020639,-0.12508094,2017-08-27,13,HOME APPLIANCES,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020640,147.50902,2017-08-27,13,HOME CARE,7,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020641,2.9816782,2017-08-27,13,LADIESWEAR,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020642,-0.24923885,2017-08-27,13,LAWN AND GARDEN,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020643,1.8710549,2017-08-27,13,LINGERIE,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020644,22.642302,2017-08-27,13,"LIQUOR,WINE,BEER",0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020645,0.61379254,2017-08-27,13,MAGAZINES,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020646,124.372444,2017-08-27,13,MEATS,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020647,200.31822,2017-08-27,13,PERSONAL CARE,10,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020648,0.88657784,2017-08-27,13,PET SUPPLIES,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020649,4.3472586,2017-08-27,13,PLAYERS AND ELECTRONICS,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020650,106.69048,2017-08-27,13,POULTRY,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020651,22.569658,2017-08-27,13,PREPARED FOODS,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020652,209.15042,2017-08-27,13,PRODUCE,1,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020653,4.2845106,2017-08-27,13,SCHOOL AND OFFICE SUPPLIES,4,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020654,2.2129776,2017-08-27,13,SEAFOOD,0,6,8,27,0,0.0,10,3,2,14,0,0,0,0,0,0.0
3020655,4.818509,2017-08-27,14,AUTOMOTIVE,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020656,0.057280183,2017-08-27,14,BABY CARE,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020657,3.4973102,2017-08-27,14,BEAUTY,1,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020658,1569.602,2017-08-27,14,BEVERAGES,19,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020659,-0.042675495,2017-08-27,14,BOOKS,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020660,175.8378,2017-08-27,14,BREAD/BAKERY,28,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020661,5.9504004,2017-08-27,14,CELEBRATION,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020662,1175.1635,2017-08-27,14,CLEANING,13,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020663,393.23788,2017-08-27,14,DAIRY,7,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020664,221.51955,2017-08-27,14,DELI,6,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020665,45.696873,2017-08-27,14,EGGS,1,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020666,39.705585,2017-08-27,14,FROZEN FOODS,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020667,2724.3152,2017-08-27,14,GROCERY I,44,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020668,10.65243,2017-08-27,14,GROCERY II,2,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020669,0.41906428,2017-08-27,14,HARDWARE,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020670,12.830468,2017-08-27,14,HOME AND KITCHEN I,1,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020671,20.84189,2017-08-27,14,HOME AND KITCHEN II,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020672,-0.00092059374,2017-08-27,14,HOME APPLIANCES,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020673,172.76193,2017-08-27,14,HOME CARE,5,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020674,1.0693414,2017-08-27,14,LADIESWEAR,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020675,-0.08910847,2017-08-27,14,LAWN AND GARDEN,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020676,1.8786364,2017-08-27,14,LINGERIE,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020677,20.683134,2017-08-27,14,"LIQUOR,WINE,BEER",0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020678,1.2659962,2017-08-27,14,MAGAZINES,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020679,214.07605,2017-08-27,14,MEATS,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020680,263.5772,2017-08-27,14,PERSONAL CARE,9,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020681,1.413075,2017-08-27,14,PET SUPPLIES,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020682,4.4919477,2017-08-27,14,PLAYERS AND ELECTRONICS,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020683,91.63786,2017-08-27,14,POULTRY,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020684,71.465294,2017-08-27,14,PREPARED FOODS,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020685,366.04193,2017-08-27,14,PRODUCE,2,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020686,0.8726839,2017-08-27,14,SCHOOL AND OFFICE SUPPLIES,1,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020687,2.3939164,2017-08-27,14,SEAFOOD,0,6,8,27,0,0.0,19,2,2,6,0,0,0,0,0,0.0
3020688,3.7933831,2017-08-27,15,AUTOMOTIVE,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020689,0.4196216,2017-08-27,15,BABY CARE,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020690,3.312271,2017-08-27,15,BEAUTY,1,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020691,1733.6136,2017-08-27,15,BEVERAGES,27,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020692,-0.11299354,2017-08-27,15,BOOKS,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020693,140.58435,2017-08-27,15,BREAD/BAKERY,28,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020694,1.9582467,2017-08-27,15,CELEBRATION,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020695,914.54144,2017-08-27,15,CLEANING,17,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020696,356.2426,2017-08-27,15,DAIRY,8,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020697,198.25343,2017-08-27,15,DELI,3,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020698,66.59821,2017-08-27,15,EGGS,1,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020699,51.710724,2017-08-27,15,FROZEN FOODS,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020700,2631.4468,2017-08-27,15,GROCERY I,54,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020701,6.9153967,2017-08-27,15,GROCERY II,2,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020702,0.53555834,2017-08-27,15,HARDWARE,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020703,10.900446,2017-08-27,15,HOME AND KITCHEN I,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020704,15.922741,2017-08-27,15,HOME AND KITCHEN II,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020705,-0.012183666,2017-08-27,15,HOME APPLIANCES,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020706,199.55563,2017-08-27,15,HOME CARE,9,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020707,12.260691,2017-08-27,15,LADIESWEAR,1,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020708,-0.13151836,2017-08-27,15,LAWN AND GARDEN,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020709,2.4922922,2017-08-27,15,LINGERIE,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020710,16.53999,2017-08-27,15,"LIQUOR,WINE,BEER",1,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020711,0.828007,2017-08-27,15,MAGAZINES,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020712,114.983795,2017-08-27,15,MEATS,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020713,187.22472,2017-08-27,15,PERSONAL CARE,9,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020714,0.9178653,2017-08-27,15,PET SUPPLIES,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020715,4.653972,2017-08-27,15,PLAYERS AND ELECTRONICS,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020716,87.96013,2017-08-27,15,POULTRY,1,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020717,30.019056,2017-08-27,15,PREPARED FOODS,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020718,444.06415,2017-08-27,15,PRODUCE,3,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020719,2.7694182,2017-08-27,15,SCHOOL AND OFFICE SUPPLIES,3,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020720,3.2869215,2017-08-27,15,SEAFOOD,0,6,8,27,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3020721,6.2380867,2017-08-27,16,AUTOMOTIVE,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020722,0.17908859,2017-08-27,16,BABY CARE,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020723,3.1843061,2017-08-27,16,BEAUTY,1,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020724,1810.846,2017-08-27,16,BEVERAGES,20,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020725,0.09816742,2017-08-27,16,BOOKS,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020726,257.35303,2017-08-27,16,BREAD/BAKERY,43,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020727,4.9033065,2017-08-27,16,CELEBRATION,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020728,1509.965,2017-08-27,16,CLEANING,20,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020729,346.99268,2017-08-27,16,DAIRY,6,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020730,235.77068,2017-08-27,16,DELI,6,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020731,164.14139,2017-08-27,16,EGGS,1,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020732,48.36148,2017-08-27,16,FROZEN FOODS,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020733,2378.6626,2017-08-27,16,GROCERY I,47,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020734,9.131572,2017-08-27,16,GROCERY II,1,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020735,0.35180628,2017-08-27,16,HARDWARE,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020736,11.56508,2017-08-27,16,HOME AND KITCHEN I,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020737,15.189676,2017-08-27,16,HOME AND KITCHEN II,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020738,0.20214832,2017-08-27,16,HOME APPLIANCES,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020739,239.81175,2017-08-27,16,HOME CARE,9,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020740,0.22480118,2017-08-27,16,LADIESWEAR,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020741,-0.017945945,2017-08-27,16,LAWN AND GARDEN,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020742,2.0332744,2017-08-27,16,LINGERIE,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020743,30.85654,2017-08-27,16,"LIQUOR,WINE,BEER",1,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020744,0.9630773,2017-08-27,16,MAGAZINES,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020745,69.644745,2017-08-27,16,MEATS,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020746,212.06354,2017-08-27,16,PERSONAL CARE,11,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020747,1.0027695,2017-08-27,16,PET SUPPLIES,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020748,3.3050485,2017-08-27,16,PLAYERS AND ELECTRONICS,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020749,82.211395,2017-08-27,16,POULTRY,1,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020750,33.727814,2017-08-27,16,PREPARED FOODS,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020751,485.60388,2017-08-27,16,PRODUCE,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020752,-0.13827121,2017-08-27,16,SCHOOL AND OFFICE SUPPLIES,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020753,0.8457315,2017-08-27,16,SEAFOOD,0,6,8,27,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3020754,10.446163,2017-08-27,17,AUTOMOTIVE,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020755,0.6955067,2017-08-27,17,BABY CARE,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020756,5.977329,2017-08-27,17,BEAUTY,1,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020757,4128.941,2017-08-27,17,BEVERAGES,22,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020758,0.27527857,2017-08-27,17,BOOKS,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020759,584.4497,2017-08-27,17,BREAD/BAKERY,57,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020760,6.694523,2017-08-27,17,CELEBRATION,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020761,1810.5116,2017-08-27,17,CLEANING,20,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020762,1039.0413,2017-08-27,17,DAIRY,10,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020763,593.04114,2017-08-27,17,DELI,7,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020764,258.29855,2017-08-27,17,EGGS,1,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020765,127.93288,2017-08-27,17,FROZEN FOODS,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020766,5647.843,2017-08-27,17,GROCERY I,58,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020767,20.503391,2017-08-27,17,GROCERY II,4,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020768,1.3469026,2017-08-27,17,HARDWARE,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020769,23.17653,2017-08-27,17,HOME AND KITCHEN I,1,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020770,29.559528,2017-08-27,17,HOME AND KITCHEN II,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020771,0.5242572,2017-08-27,17,HOME APPLIANCES,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020772,383.37167,2017-08-27,17,HOME CARE,7,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020773,1.7144957,2017-08-27,17,LADIESWEAR,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020774,0.39895654,2017-08-27,17,LAWN AND GARDEN,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020775,28.59922,2017-08-27,17,LINGERIE,5,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020776,39.7783,2017-08-27,17,"LIQUOR,WINE,BEER",0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020777,3.0969677,2017-08-27,17,MAGAZINES,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020778,327.8251,2017-08-27,17,MEATS,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020779,490.85178,2017-08-27,17,PERSONAL CARE,13,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020780,3.7856994,2017-08-27,17,PET SUPPLIES,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020781,10.949552,2017-08-27,17,PLAYERS AND ELECTRONICS,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020782,437.1572,2017-08-27,17,POULTRY,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020783,78.28412,2017-08-27,17,PREPARED FOODS,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020784,1562.5988,2017-08-27,17,PRODUCE,1,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020785,30.204796,2017-08-27,17,SCHOOL AND OFFICE SUPPLIES,8,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020786,14.354574,2017-08-27,17,SEAFOOD,0,6,8,27,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3020787,6.02057,2017-08-27,18,AUTOMOTIVE,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020788,0.32585597,2017-08-27,18,BABY CARE,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020789,6.1489496,2017-08-27,18,BEAUTY,1,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020790,3097.6448,2017-08-27,18,BEVERAGES,25,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020791,0.021113157,2017-08-27,18,BOOKS,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020792,863.7832,2017-08-27,18,BREAD/BAKERY,92,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020793,5.3889084,2017-08-27,18,CELEBRATION,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020794,1036.067,2017-08-27,18,CLEANING,18,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020795,912.95245,2017-08-27,18,DAIRY,10,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020796,316.41968,2017-08-27,18,DELI,8,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020797,208.06259,2017-08-27,18,EGGS,1,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020798,83.44549,2017-08-27,18,FROZEN FOODS,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020799,3574.4136,2017-08-27,18,GROCERY I,62,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020800,14.6686325,2017-08-27,18,GROCERY II,4,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020801,1.0027764,2017-08-27,18,HARDWARE,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020802,19.80242,2017-08-27,18,HOME AND KITCHEN I,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020803,26.21684,2017-08-27,18,HOME AND KITCHEN II,1,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020804,0.30367804,2017-08-27,18,HOME APPLIANCES,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020805,298.1113,2017-08-27,18,HOME CARE,10,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020806,16.667606,2017-08-27,18,LADIESWEAR,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020807,4.887951,2017-08-27,18,LAWN AND GARDEN,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020808,16.663729,2017-08-27,18,LINGERIE,3,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020809,59.098618,2017-08-27,18,"LIQUOR,WINE,BEER",2,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020810,2.1531694,2017-08-27,18,MAGAZINES,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020811,142.81302,2017-08-27,18,MEATS,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020812,317.27084,2017-08-27,18,PERSONAL CARE,12,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020813,6.4783397,2017-08-27,18,PET SUPPLIES,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020814,8.720786,2017-08-27,18,PLAYERS AND ELECTRONICS,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020815,265.44794,2017-08-27,18,POULTRY,1,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020816,75.03991,2017-08-27,18,PREPARED FOODS,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020817,1905.7227,2017-08-27,18,PRODUCE,2,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020818,76.35423,2017-08-27,18,SCHOOL AND OFFICE SUPPLIES,11,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020819,13.409069,2017-08-27,18,SEAFOOD,0,6,8,27,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3020820,8.590044,2017-08-27,19,AUTOMOTIVE,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020821,0.5689187,2017-08-27,19,BABY CARE,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020822,3.1565843,2017-08-27,19,BEAUTY,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020823,2756.7651,2017-08-27,19,BEVERAGES,19,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020824,0.089517236,2017-08-27,19,BOOKS,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020825,206.3786,2017-08-27,19,BREAD/BAKERY,37,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020826,5.22052,2017-08-27,19,CELEBRATION,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020827,1102.1072,2017-08-27,19,CLEANING,14,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020828,443.70352,2017-08-27,19,DAIRY,8,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020829,275.3917,2017-08-27,19,DELI,6,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020830,76.81791,2017-08-27,19,EGGS,1,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020831,57.41725,2017-08-27,19,FROZEN FOODS,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020832,3637.943,2017-08-27,19,GROCERY I,50,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020833,20.458557,2017-08-27,19,GROCERY II,2,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020834,1.5558977,2017-08-27,19,HARDWARE,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020835,14.212524,2017-08-27,19,HOME AND KITCHEN I,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020836,15.773714,2017-08-27,19,HOME AND KITCHEN II,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020837,0.2382555,2017-08-27,19,HOME APPLIANCES,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020838,197.73193,2017-08-27,19,HOME CARE,7,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020839,8.349427,2017-08-27,19,LADIESWEAR,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020840,0.058313847,2017-08-27,19,LAWN AND GARDEN,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020841,3.8349767,2017-08-27,19,LINGERIE,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020842,31.935276,2017-08-27,19,"LIQUOR,WINE,BEER",1,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020843,1.8180082,2017-08-27,19,MAGAZINES,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020844,154.69073,2017-08-27,19,MEATS,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020845,242.97124,2017-08-27,19,PERSONAL CARE,11,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3020846,1.5167315,2017-08-27,19,PET SUPPLIES,0,6,8,27,0,0.0,7,1,2,14,0,0,0,0,0,0.0
